season,matches,innings,runs,batting_average,strike_rate,fours,sixes,fifties,hundreds,highest_score,catches,wickets,bowling_average,economy_rate,bowling_strike_rate,best_bowling,highest_score_num,highest_score_notout,best_bowling_wickets,best_bowling_runs,player_id,_outlier,batting_impact,bowling_impact,consistency_score,overall_performance_score,performance_category,career_matches,career_innings,career_runs,career_wickets,career_fifties,career_hundreds,career_catches,seasons_played
2019,7,6,168,28.0,157.0,10,14,0,0,48,0,0,0.0,0.0,0.0,,48,0,0,0,471,0,6.086439130784699,0.0,6.406586742237649,5.3078,Average,104,101,2527,0,15,0,34,8
2020,14,14,353,35.3,169.71,23,25,2,0,77,0,0,0.0,0.0,0.0,,77,0,0,0,471,0,7.557861160157499,0.0,6.406586742237649,6.4435,Good,104,101,2527,0,15,0,34,8
2021,12,11,85,7.72,111.84,3,5,0,0,32,0,0,0.0,0.0,0.0,,32,0,0,0,471,0,2.991282300454113,0.0,6.406586742237649,3.13,Below Average,104,101,2527,0,15,0,34,8
2022,14,13,306,38.25,144.33,16,21,2,0,64*,8,0,0.0,0.0,0.0,,64,1,0,0,471,0,7.242749413795984,0.0,6.406586742237649,6.1062,Good,104,101,2527,0,15,0,34,8
2023,15,15,358,29.83,172.94,26,26,2,0,62,6,0,0.0,0.0,0.0,,62,0,0,0,471,0,7.367790729448739,0.0,6.406586742237649,6.0826,Good,104,101,2527,0,15,0,34,8
2024,14,14,499,62.38,178.21,35,36,3,0,75,7,0,0.0,0.0,0.0,,75,0,0,0,471,0,8.91385799586796,0.0,6.406586742237649,7.6906,Very Good,104,101,2527,0,15,0,34,8
2025,14,14,524,43.67,196.25,45,40,5,0,87*,8,0,0.0,0.0,0.0,,87,1,0,0,471,0,8.616486816666816,0.0,6.406586742237649,7.1901,Very Good,104,101,2527,0,15,0,34,8
2026,14,14,234,18.0,127.86,11,19,1,0,63,5,0,0.0,0.0,0.0,,63,0,0,0,471,0,5.648047407914023,0.0,6.406586742237649,4.946,Average,104,101,2527,0,15,0,34,8
2016,2,2,23,11.5,74.19,1,0,0,0,22,0,0,0.0,0.0,0.0,,22,0,0,0,472,0,1.531614480425366,0.0,3.7671580145063257,1.4684,Poor,4,4,31,0,0,0,0,3
2019,1,1,7,7.0,43.75,1,0,0,0,7,0,0,0.0,0.0,0.0,,7,0,0,0,472,0,0.2739334578040945,0.0,3.7671580145063257,0.7961,Poor,4,4,31,0,0,0,0,3
2020,1,1,1,1.0,33.33,0,0,0,0,1,0,0,0.0,0.0,0.0,,1,0,0,0,472,0,0.004692911457903685,0.0,3.7671580145063257,0.4154,Poor,4,4,31,0,0,0,0,3
2008,5,4,103,51.5,127.16,13,1,1,0,57,0,0,0.0,0.0,0.0,,57,0,0,0,473,0,5.96036650210748,0.0,3.653094463740223,3.853,Below Average,9,6,121,0,1,0,0,2
2009,4,2,18,9.0,47.36,1,0,0,0,14,0,0,0.0,0.0,0.0,,14,0,0,0,473,0,0.8030790615007535,0.0,3.653094463740223,0.9836,Poor,9,6,121,0,1,0,0,2
2026,8,5,63,12.6,126.0,7,2,0,0,22,3,0,0.0,0.0,0.0,,22,0,0,0,474,0,3.3821351446318064,0.0,7.240676269710922,3.8673,Below Average,8,5,63,0,0,0,3,1
2012,10,10,140,14.0,99.29,16,0,1,0,50,0,0,0.0,0.0,0.0,,50,0,0,0,475,0,4.257187902799689,0.0,7.311723042807013,4.2517,Average,10,10,140,0,1,0,0,1
2024,13,11,303,33.67,142.92,15,21,2,0,76*,5,3,51.0,11.62,26.33,17/2,76,1,17,2,476,0,7.036451781397378,1.1417531596693615,6.359637105316997,6.5148,Good,40,35,787,13,3,0,21,3
2025,13,11,182,22.75,118.95,16,4,0,0,32,6,2,23.5,9.4,15.0,13/1,32,0,13,1,476,0,5.524427631243069,1.7970159020623457,6.359637105316997,5.5626,Good,40,35,787,13,3,0,21,3
2026,14,13,302,30.2,171.59,19,21,1,0,56,10,8,40.37,10.41,23.25,17/2,56,0,17,2,476,0,7.135580850142354,2.9712868805422987,6.359637105316997,7.4894,Very Good,40,35,787,13,3,0,21,3
2016,4,3,104,34.66,138.66,7,8,1,0,70,0,0,0.0,0.0,0.0,,70,0,0,0,477,0,5.5447876433882435,0.0,7.402085966503774,5.2917,Average,127,121,3078,10,22,0,14,11
2017,13,12,333,30.27,126.13,24,17,3,0,62*,0,0,0.0,0.0,0.0,,62,1,0,0,477,0,6.844625136127566,0.0,7.402085966503774,6.3453,Good,127,121,3078,10,22,0,14,11
2018,15,15,304,23.38,131.03,26,14,1,0,59,0,4,11.0,7.13,9.25,2/11,59,0,2,11,477,0,6.4096251431328,5.0405223272603505,7.402085966503774,8.1877,Very Good,127,121,3078,10,22,0,14,11
2019,14,11,344,34.4,146.38,27,21,3,0,85*,0,3,24.0,9.0,16.0,2/11,85,1,2,11,477,0,7.277906105085377,2.4273746179316538,7.402085966503774,7.9794,Very Good,127,121,3078,10,22,0,14,11
2020,14,14,352,25.14,138.58,43,12,3,0,87,0,0,0.0,0.0,0.0,,87,0,0,0,477,0,6.794152661859534,0.0,7.402085966503774,6.3318,Good,127,121,3078,10,22,0,14,11
2021,17,16,383,29.46,121.97,34,17,2,0,80,0,0,0.0,0.0,0.0,,80,0,0,0,477,0,6.95553035306412,0.0,7.402085966503774,6.456,Good,127,121,3078,10,22,0,14,11
2022,14,14,361,27.77,143.82,29,22,2,0,57,6,0,0.0,0.0,0.0,,57,0,0,0,477,0,7.020724323406543,0.0,7.402085966503774,6.4045,Good,127,121,3078,10,22,0,14,11
2023,14,14,413,31.77,140.95,39,20,3,0,75,3,3,25.0,8.49,17.66,17/2,75,0,17,2,477,0,7.369730703589392,2.4558610670105416,7.402085966503774,8.1344,Very Good,127,121,3078,10,22,0,14,11
2024,2,2,42,21.0,123.52,5,1,0,0,33,0,0,0.0,0.0,0.0,,33,0,0,0,477,0,3.4921529292393854,0.0,7.402085966503774,3.9102,Below Average,127,121,3078,10,22,0,14,11
2025,11,11,217,21.7,161.94,27,9,2,0,81,2,0,0.0,0.0,0.0,,81,0,0,0,477,0,6.131006648759369,0.0,7.402085966503774,5.7374,Good,127,121,3078,10,22,0,14,11
2026,9,9,225,25.0,151.0,27,10,2,0,91,3,0,0.0,0.0,0.0,,91,0,0,0,477,0,6.281205206888361,0.0,7.402085966503774,5.897,Good,127,121,3078,10,22,0,14,11
2023,13,3,8,4.0,88.88,1,0,0,0,7*,1,16,23.06,7.82,17.68,37/3,7,1,37,3,478,0,0.35301879548588316,6.382576218290267,5.932921140212244,3.3792,Below Average,51,17,31,61,0,0,12,4
2024,10,4,5,2.5,55.55,1,0,0,0,4,5,8,36.25,8.32,26.12,20/2,4,0,20,2,478,0,0.0946813882047131,3.610887349816274,5.932921140212244,2.4668,Poor,51,17,31,61,0,0,12,4
2025,14,6,7,1.75,41.17,0,0,0,0,2*,2,24,17.0,8.16,12.5,18/4,2,1,18,4,478,0,0.06939348745650745,8.102946435492619,5.932921140212244,3.9074,Below Average,51,17,31,61,0,0,12,4
2026,14,4,11,3.67,47.82,0,1,0,0,8,4,13,32.92,8.39,23.53,21/3,8,0,21,3,478,0,0.248946062654826,4.854731933470994,5.932921140212244,3.0962,Below Average,51,17,31,61,0,0,12,4
2012,5,1,5,0.0,166.66,1,0,0,0,5*,0,4,23.5,6.71,21.0,2/10,5,1,2,10,479,0,0.0,3.521069618409779,7.0971227355598625,2.8476,Below Average,5,1,5,4,0,0,0,1
2008,3,2,11,11.0,122.22,1,0,0,0,10*,0,2,49.5,9.0,33.0,1/30,10,1,1,30,481,0,1.2803236703224166,1.0336576408633766,6.953569201408803,2.838,Below Average,3,2,11,2,0,0,0,1
2022,7,1,8,8.0,160.0,0,1,0,0,8,1,11,21.54,9.17,14.09,23/3,8,0,23,3,482,0,0.9944102089650669,5.2469568916320615,7.198975588953446,4.0263,Average,7,1,8,11,0,0,1,1
2022,6,6,51,17.0,115.9,1,5,0,0,25*,2,6,29.66,11.86,15.0,30/4,25,1,30,4,483,0,3.388102685720948,2.7744706354315154,7.151699256297347,4.6965,Average,6,6,51,6,0,0,2,1
2010,5,5,115,57.5,121.05,7,5,1,0,58*,0,0,0.0,0.0,0.0,,58,1,0,0,485,0,6.198523994769331,0.0,4.618952199636247,4.3952,Average,23,22,506,0,4,0,0,4
2011,3,2,26,13.0,173.33,1,2,0,0,23,0,0,0.0,0.0,0.0,,23,0,0,0,485,0,2.7156422620737866,0.0,4.618952199636247,2.5019,Below Average,23,22,506,0,4,0,0,4
2012,13,13,340,37.77,132.81,24,16,3,0,76,0,0,0.0,0.0,0.0,,76,0,0,0,485,0,7.25613845477076,0.0,4.618952199636247,5.1433,Average,23,22,506,0,4,0,0,4
2013,2,2,25,12.5,108.69,2,0,0,0,24,0,0,0.0,0.0,0.0,,24,0,0,0,485,0,2.0884926074448953,0.0,4.618952199636247,1.9535,Poor,23,22,506,0,4,0,0,4
2008,2,1,1,0.0,50.0,0,0,0,0,1*,0,1,42.0,8.4,30.0,1/18,1,1,1,18,487,0,0.0,0.6956013722703579,6.85171634801522,1.8817,Poor,2,1,1,1,0,0,0,1
2008,9,2,1,0.0,100.0,0,0,0,0,1*,0,4,49.75,7.85,38.0,1/17,1,1,1,17,488,0,0.0,1.9656664865196296,7.277978799768882,2.4638,Poor,9,2,1,4,0,0,0,1
2008,5,2,5,0.0,62.5,0,0,0,0,4*,0,0,0.0,0.0,0.0,,4,1,0,0,490,0,0.0,0.0,4.27266237178841,0.5495,Poor,10,5,7,4,0,0,0,3
2009,3,2,1,1.0,50.0,0,0,0,0,1*,0,2,32.5,9.28,21.0,2/18,1,1,2,18,490,0,0.007034226019245297,1.4179703058266968,4.27266237178841,1.1509,Poor,10,5,7,4,0,0,0,3
2010,2,1,1,1.0,50.0,0,0,0,0,1,0,2,40.5,10.12,24.0,2/18,1,0,2,18,490,0,0.007034226019245297,1.1077638033451611,4.27266237178841,0.9661,Poor,10,5,7,4,0,0,0,3
2010,9,8,107,13.37,100.94,4,5,0,0,41,0,0,0.0,0.0,0.0,,41,0,0,0,491,0,3.8601337191425285,0.0,4.265712709245853,3.0976,Below Average,13,12,127,0,0,0,0,3
2012,3,3,15,7.5,62.5,0,0,0,0,6,0,0,0.0,0.0,0.0,,6,0,0,0,491,0,0.7509667306527585,0.0,4.265712709245853,0.9324,Poor,13,12,127,0,0,0,0,3
2013,1,1,5,5.0,62.5,0,0,0,0,5,0,0,0.0,0.0,0.0,,5,0,0,0,491,0,0.20475881131298218,0.0,4.265712709245853,0.7587,Poor,13,12,127,0,0,0,0,3
2008,13,13,302,27.45,101.68,42,3,2,0,54,0,0,0.0,0.0,0.0,,54,0,0,0,492,0,6.270566719006711,0.0,7.338022158116976,5.7722,Good,139,137,2848,0,13,0,0,12
2009,9,9,142,15.77,112.69,19,2,0,0,36,0,0,0.0,0.0,0.0,,36,0,0,0,492,0,4.607783854865847,0.0,7.338022158116976,4.5083,Average,139,137,2848,0,13,0,0,12
2010,4,4,72,18.0,91.13,6,2,1,0,57,0,0,0.0,0.0,0.0,,57,0,0,0,492,0,3.596784680627865,0.0,7.338022158116976,3.937,Below Average,139,137,2848,0,13,0,0,12
2011,14,13,202,20.2,110.38,25,2,0,0,37*,0,0,0.0,0.0,0.0,,37,1,0,0,492,0,5.400969534285087,0.0,7.338022158116976,4.9661,Average,139,137,2848,0,13,0,0,12
2012,14,13,194,17.63,117.57,19,4,0,0,45,0,0,0.0,0.0,0.0,,45,0,0,0,492,0,5.244728844626819,0.0,7.338022158116976,5.0521,Average,139,137,2848,0,13,0,0,12
2013,13,13,294,22.61,115.29,37,4,1,0,61,0,0,0.0,0.0,0.0,,61,0,0,0,492,0,6.137949622986085,0.0,7.338022158116976,5.9254,Good,139,137,2848,0,13,0,0,12
2014,12,12,205,20.5,110.81,30,1,1,0,57*,0,0,0.0,0.0,0.0,,57,1,0,0,492,0,5.447031118881557,0.0,7.338022158116976,5.1555,Average,139,137,2848,0,13,0,0,12
2015,14,14,339,26.07,137.8,47,5,2,0,59,0,0,0.0,0.0,0.0,,59,0,0,0,492,0,6.7844295758385895,0.0,7.338022158116976,6.2627,Good,139,137,2848,0,13,0,0,12
2016,10,10,177,17.7,116.44,23,4,1,0,81,0,0,0.0,0.0,0.0,,81,0,0,0,492,0,5.1108516052126065,0.0,7.338022158116976,5.0273,Average,139,137,2848,0,13,0,0,12
2017,16,16,395,24.68,134.81,49,8,2,0,70,0,0,0.0,0.0,0.0,,70,0,0,0,492,0,6.890995276210676,0.0,7.338022158116976,6.3421,Good,139,137,2848,0,13,0,0,12
2018,6,6,153,30.6,140.36,20,4,1,0,53,0,0,0.0,0.0,0.0,,53,0,0,0,492,0,5.924089110227044,0.0,7.338022158116976,5.5606,Good,139,137,2848,0,13,0,0,12
2019,14,14,373,26.64,139.17,48,10,2,0,67,0,0,0.0,0.0,0.0,,67,0,0,0,492,0,6.962314312153872,0.0,7.338022158116976,6.2582,Good,139,137,2848,0,13,0,0,12
2013,2,2,5,5.0,55.55,0,0,0,0,4*,0,1,28.0,5.6,30.0,1/20,4,1,1,20,493,0,0.1834044514348228,1.3751138511984708,4.162351972782309,1.2331,Poor,8,4,17,3,0,0,0,3
2015,2,1,2,0.0,100.0,0,0,0,0,2*,0,1,31.0,6.2,30.0,1/20,2,1,1,20,493,0,0.0,1.1676607449047562,4.162351972782309,0.9502,Poor,8,4,17,3,0,0,0,3
2016,4,1,10,10.0,111.11,1,0,0,0,10,0,1,129.0,9.21,84.0,1/20,10,0,1,20,493,0,1.053833427418315,0.225262186874987,4.162351972782309,1.3006,Poor,8,4,17,3,0,0,0,3
2012,12,2,4,0.0,80.0,0,0,0,0,4*,0,17,21.88,7.91,16.58,4/34,4,1,4,34,494,0,0.0,6.638641523919025,7.370867969875238,4.0126,Average,12,2,4,17,0,0,0,1
2015,3,1,0,0.0,0.0,0,0,0,0,0*,0,1,97.0,9.7,60.0,4/34,0,1,4,34,495,0,0.0,0.2815421430948845,5.786784046392993,1.3731,Poor,79,53,642,86,3,0,15,8
2017,12,9,77,15.4,145.28,5,4,0,0,24,0,15,24.86,8.07,18.46,4/34,24,0,4,34,495,0,4.0941613386739375,5.957674666525488,5.786784046392993,5.9019,Good,79,53,642,86,3,0,15,8
2020,14,11,146,20.85,128.07,9,8,1,0,53*,0,12,34.08,7.86,26.0,4/34,53,1,4,34,495,0,5.202144623578687,4.7416152077078,5.786784046392993,6.3074,Good,79,53,642,86,3,0,15,8
2021,7,5,93,31.0,166.07,5,8,1,0,66*,0,9,26.33,8.83,17.88,4/34,66,1,4,34,495,0,5.485348880187062,4.4133782808288355,5.786784046392993,6.2652,Good,79,53,642,86,3,0,15,8
2022,5,5,63,15.75,262.5,5,6,1,0,56*,1,7,30.28,10.68,17.0,22/3,56,1,22,3,495,0,4.65074460473379,3.2111661307691497,5.786784046392993,5.2331,Average,79,53,642,86,3,0,15,8
2024,16,10,136,22.67,143.15,9,8,0,0,35*,7,18,31.44,9.27,20.33,43/3,35,1,43,3,495,0,5.372982656377515,5.493325454870171,5.786784046392993,6.6967,Good,79,53,642,86,3,0,15,8
2025,14,9,97,24.25,167.24,6,7,0,0,22*,5,16,28.12,9.06,18.62,19/3,22,1,19,3,495,0,5.214549232790747,5.5335099577662605,5.786784046392993,6.6478,Good,79,53,642,86,3,0,15,8
2026,8,3,30,10.0,157.89,1,3,0,0,19,2,8,38.37,9.59,24.0,28/3,19,0,28,3,495,0,2.4637344446204343,3.219551215311581,5.786784046392993,3.8489,Below Average,79,53,642,86,3,0,15,8
2026,10,10,278,27.8,158.85,33,12,2,0,62,2,0,0.0,0.0,0.0,,62,0,0,0,496,0,6.7956612143140696,0.0,7.311723042807013,6.3236,Good,10,10,278,0,2,0,2,1
2010,8,7,203,40.6,130.12,9,13,3,0,75*,0,5,20.2,6.8,17.8,2/19,75,1,2,19,497,0,6.606648400665173,4.277953544731538,7.240676269710922,8.1685,Very Good,8,7,203,5,3,0,0,1
2009,2,2,6,3.0,50.0,1,0,0,0,5,0,0,0.0,0.0,0.0,,5,0,0,0,498,0,0.12154152338095542,0.0,3.8760494200760998,0.4768,Poor,23,23,505,7,2,1,0,4
2011,14,14,463,35.61,136.98,56,20,2,1,120*,0,7,27.0,7.82,20.71,4/29,120,1,4,29,498,0,7.650164722212055,4.075713423077738,3.8760494200760998,6.9106,Good,23,23,505,7,2,1,0,4
2012,6,6,30,5.0,58.82,4,0,0,0,13,0,0,0.0,0.0,0.0,,13,0,0,0,498,0,0.8920444652414476,0.0,3.8760494200760998,1.0135,Poor,23,23,505,7,2,1,0,4
2013,1,1,6,6.0,35.29,0,0,0,0,6,0,0,0.0,0.0,0.0,,6,0,0,0,498,0,0.16867655197018908,0.0,3.8760494200760998,0.5949,Poor,23,23,505,7,2,1,0,4
2012,8,4,36,18.0,124.13,4,1,0,0,14,0,7,21.71,6.9,18.85,4/18,14,0,4,18,499,0,3.1056959758883855,4.838160504321425,5.1290058840399,4.3472,Average,47,35,365,34,0,0,0,6
2015,10,9,116,14.5,158.9,10,5,0,0,36,0,6,42.0,8.4,30.0,4/18,36,0,4,18,499,0,4.685786434612916,2.7693237453985065,5.1290058840399,4.6395,Average,47,35,365,34,0,0,0,6
2016,8,6,57,28.5,96.61,2,3,0,0,19*,0,1,84.0,9.33,54.0,4/18,19,1,4,18,499,0,3.9702562062638,0.3347383775943479,5.1290058840399,3.3012,Below Average,47,35,365,34,0,0,0,6
2017,12,10,144,18.0,129.72,10,7,0,0,35,0,16,12.31,6.12,12.06,4/18,35,0,4,18,499,0,4.999061810854236,8.646043834583173,5.1290058840399,7.5781,Very Good,47,35,365,34,0,0,0,6
2018,2,2,3,1.5,60.0,0,0,0,0,3,0,1,49.0,12.25,24.0,4/18,3,0,4,18,499,0,0.03757469756421392,0.42951864566300796,5.1290058840399,1.1151,Poor,47,35,365,34,0,0,0,6
2019,7,4,9,2.25,75.0,1,0,0,0,5,0,3,34.0,9.13,22.33,4/18,5,0,4,18,499,0,0.1994121946998662,1.88491996038068,5.1290058840399,1.8954,Poor,47,35,365,34,0,0,0,6
2016,2,1,6,6.0,50.0,0,0,0,0,6,0,0,0.0,0.0,0.0,,6,0,0,0,501,0,0.23343484302292855,0.0,6.85171634801522,1.7935,Poor,2,1,6,0,0,0,0,1
2023,9,9,218,27.25,163.9,24,10,2,0,87,5,0,0.0,0.0,0.0,,87,0,0,0,502,0,6.471692123185785,0.0,6.627717320153061,5.644,Good,40,40,1258,0,12,0,32,4
2024,12,12,435,39.55,182.0,50,24,4,0,89*,12,0,0.0,0.0,0.0,,89,1,0,0,502,0,8.109237392744964,0.0,6.627717320153061,6.9186,Good,40,40,1258,0,12,0,32,4
2025,13,13,403,33.58,175.98,48,22,4,0,65,9,0,0.0,0.0,0.0,,65,0,0,0,502,0,7.724661734782981,0.0,6.627717320153061,6.7013,Good,40,40,1258,0,12,0,32,4
2026,6,6,202,33.67,168.33,16,11,2,0,78,6,0,0.0,0.0,0.0,,78,0,0,0,502,0,6.698019017610042,0.0,6.627717320153061,5.8016,Good,40,40,1258,0,12,0,32,4
2008,5,4,34,8.5,97.14,4,0,0,0,19,0,0,0.0,0.0,0.0,,19,0,0,0,503,0,1.8855551099054513,0.0,4.8898753569753435,2.1848,Poor,16,10,92,0,0,0,0,3
2009,9,5,53,17.66,103.92,4,2,0,0,29,0,0,0.0,0.0,0.0,,29,0,0,0,503,0,3.346410996395466,0.0,4.8898753569753435,2.9004,Below Average,16,10,92,0,0,0,0,3
2011,2,1,5,5.0,100.0,1,0,0,0,5,0,0,0.0,0.0,0.0,,5,0,0,0,503,0,0.3147126036359016,0.0,4.8898753569753435,0.9579,Poor,16,10,92,0,0,0,0,3
2008,15,7,90,22.5,152.54,10,3,0,0,24*,0,17,22.88,8.3,16.52,4/17,24,1,4,17,504,0,4.883047975702563,6.4048565259948145,6.428361930887789,7.2259,Very Good,185,92,624,186,0,0,2,15
2009,14,10,31,6.2,86.11,3,0,0,0,8*,0,12,25.66,6.86,22.41,4/17,8,1,4,17,504,0,1.377156057946371,5.731838497834724,6.428361930887789,4.0818,Average,185,92,624,186,0,0,2,15
2010,14,6,62,12.4,103.33,7,0,0,0,22,0,12,30.58,7.48,24.5,4/17,22,0,4,17,504,0,3.0900749765328372,5.106486066663471,6.428361930887789,5.0521,Average,185,92,624,186,0,0,2,15
2011,12,6,48,16.0,87.27,2,2,0,0,15,0,16,21.0,8.12,15.5,4/17,15,0,4,17,504,0,2.8792820696509485,6.5230808280100385,6.428361930887789,5.6099,Good,185,92,624,186,0,0,2,15
2012,16,12,106,13.25,120.45,9,4,0,0,21*,0,16,26.18,7.35,21.37,4/17,21,1,4,17,504,0,4.069960534750341,6.220509473987374,6.428361930887789,6.3527,Good,185,92,624,186,0,0,2,15
2013,16,11,64,10.66,112.28,5,3,0,0,23,0,11,38.0,7.16,31.81,4/17,23,0,4,17,504,0,3.044594646434722,4.510028273551501,6.428361930887789,4.8638,Average,185,92,624,186,0,0,2,15
2014,11,5,31,10.33,163.15,4,1,0,0,17*,0,14,21.64,7.67,16.92,4/17,17,1,4,17,504,0,2.5788443283851024,6.256129307170539,6.428361930887789,5.1327,Average,185,92,624,186,0,0,2,15
2015,13,8,54,13.5,114.89,5,2,0,0,22,0,11,24.45,7.68,19.09,4/17,22,0,4,17,504,0,3.156522364099104,5.366983025590955,6.428361930887789,5.2273,Average,185,92,624,186,0,0,2,15
2016,12,3,27,9.0,103.84,4,0,0,0,11,0,11,24.81,7.72,19.27,4/17,11,0,4,17,504,0,1.7762086737800882,5.31988084098214,6.428361930887789,4.2102,Average,185,92,624,186,0,0,2,15
2017,6,1,2,2.0,33.33,0,0,0,0,2,0,6,29.83,8.95,20.0,4/17,2,0,4,17,504,0,0.018678674225159668,3.283165475658686,6.428361930887789,2.5376,Below Average,185,92,624,186,0,0,2,15
2018,15,7,27,6.75,79.41,1,1,0,0,12,0,14,29.42,8.4,21.0,4/17,12,0,4,17,504,0,1.2622206321857208,5.287429187497235,6.428361930887789,4.0086,Average,185,92,624,186,0,0,2,15
2019,13,5,42,14.0,113.51,4,2,0,0,14*,0,10,39.9,8.96,26.7,4/17,14,1,4,17,504,0,2.874155260100805,3.719148791501434,6.428361930887789,4.4221,Average,185,92,624,186,0,0,2,15
2021,1,1,0,0.0,0.0,0,0,0,0,0*,0,1,38.0,9.5,24.0,4/17,0,1,4,17,504,0,0.0,0.6815830487980259,6.428361930887789,1.9569,Poor,185,92,624,186,0,0,2,15
2023,16,4,25,12.5,113.63,1,1,0,0,18,1,22,22.5,8.11,16.63,22/3,18,0,22,3,504,0,2.1371644910510907,7.161698137413158,6.428361930887789,5.427,Average,185,92,624,186,0,0,2,15
2024,11,6,15,3.75,100.0,1,1,0,0,10,1,13,24.0,8.91,16.15,29/3,10,0,29,3,504,0,0.6294252072718032,5.45549641813469,6.428361930887789,3.4838,Below Average,185,92,624,186,0,0,2,15
2019,1,1,16,16.0,94.11,1,1,0,0,16,0,0,0.0,0.0,0.0,,16,0,0,0,505,0,1.7297809069627326,0.0,5.1879655670313864,2.102,Poor,50,49,1443,0,12,0,10,6
2020,2,2,15,7.5,100.0,2,0,0,0,11,0,0,0.0,0.0,0.0,,11,0,0,0,505,0,1.0630891418375066,0.0,5.1879655670313864,1.6495,Poor,50,49,1443,0,12,0,10,6
2021,2,2,19,9.5,82.6,1,1,0,0,12,0,0,0.0,0.0,0.0,,12,0,0,0,505,0,1.2871731523976866,0.0,5.1879655670313864,1.8025,Poor,50,49,1443,0,12,0,10,6
2024,14,14,334,23.86,156.8,34,20,2,0,71,1,0,0.0,0.0,0.0,,71,0,0,0,505,0,6.820421870401631,0.0,5.1879655670313864,5.0876,Average,50,49,1443,0,12,0,10,6
2025,17,17,549,32.29,160.52,56,30,4,0,91,2,0,0.0,0.0,0.0,,91,0,0,0,505,0,7.9747957710652155,0.0,5.1879655670313864,5.9836,Good,50,49,1443,0,12,0,10,6
2026,14,13,510,42.5,168.87,55,23,6,0,80*,7,0,0.0,0.0,0.0,,80,1,0,0,505,0,8.32878140905356,0.0,5.1879655670313864,6.2796,Good,50,49,1443,0,12,0,10,6
2016,5,2,19,19.0,146.15,1,1,0,0,18*,0,3,48.66,8.34,35.0,2/18,18,1,2,18,506,0,2.590456777359723,1.542692753477042,7.0971227355598625,3.7406,Below Average,5,2,19,3,0,0,0,1
2008,7,2,2,1.0,40.0,0,0,0,0,2,0,5,43.0,8.95,28.8,3/18,2,0,3,18,507,0,0.011237982911609849,2.3207167009219036,4.127330098246169,1.3692,Poor,26,10,20,22,0,0,1,6
2010,8,2,10,10.0,71.42,0,0,0,0,6*,0,9,28.66,8.32,20.66,3/18,6,1,3,18,507,0,0.7601082579966874,4.357478737039083,4.127330098246169,2.5652,Below Average,26,10,20,22,0,0,1,6
2013,2,1,4,0.0,200.0,1,0,0,0,4*,0,0,0.0,0.0,0.0,,4,1,0,0,507,0,0.0,0.0,4.127330098246169,0.5096,Poor,26,10,20,22,0,0,1,6
2017,5,3,2,1.0,50.0,0,0,0,0,1*,0,5,36.2,10.05,21.6,3/18,1,1,3,18,507,0,0.014033542584565645,2.41035100866673,4.127330098246169,1.7508,Poor,26,10,20,22,0,0,1,6
2018,1,1,0,0.0,0.0,0,0,0,0,0*,0,0,0.0,0.0,0.0,,0,1,0,0,507,0,0.0,0.0,4.127330098246169,0.5514,Poor,26,10,20,22,0,0,1,6
2022,3,1,2,2.0,40.0,0,0,0,0,2,1,3,21.66,7.22,18.0,19/2,2,0,19,2,507,0,0.02238712708467907,2.9853812082620337,4.127330098246169,1.6687,Poor,26,10,20,22,0,0,1,6
2026,7,2,3,3.0,33.33,0,0,0,0,3,2,14,21.78,11.73,11.14,34/4,3,0,34,4,508,0,0.04168442654527464,5.20888524259502,7.198975588953446,3.3263,Below Average,7,2,3,14,0,0,2,1
2008,13,4,2,1.0,50.0,0,0,0,0,1*,0,11,25.81,7.67,20.18,3/11,1,1,3,11,509,0,0.014033542584565645,5.2416888484838955,5.5078675908174635,2.9892,Below Average,69,20,13,75,0,0,0,5
2009,15,4,1,0.33,14.28,0,0,0,0,1,0,18,19.33,6.5,17.83,3/11,1,0,3,11,509,0,0.0006644612124107133,7.608450474097301,5.5078675908174635,3.631,Below Average,69,20,13,75,0,0,0,5
2010,16,6,3,1.0,37.5,0,0,0,0,2,0,21,20.42,7.29,16.8,3/11,2,0,3,11,509,0,0.0157779576408859,7.568326387330275,5.5078675908174635,3.5528,Below Average,69,20,13,75,0,0,0,5
2012,9,3,5,2.5,35.71,0,0,0,0,4,0,9,24.44,7.33,20.0,3/11,4,0,3,11,509,0,0.061590303430313034,5.005468902768502,5.5078675908174635,2.6918,Below Average,69,20,13,75,0,0,0,5
2013,16,3,2,2.0,50.0,0,0,0,0,1*,0,16,23.81,7.28,19.62,3/11,1,1,3,11,509,0,0.02792882141790685,6.48184286579326,5.5078675908174635,3.206,Below Average,69,20,13,75,0,0,0,5
2018,1,1,8,8.0,133.33,2,0,0,0,8,0,0,0.0,0.0,0.0,,8,0,0,0,510,0,0.8701555117118149,0.0,6.708162813864161,2.115,Poor,1,1,8,0,0,0,0,1
2026,6,5,90,45.0,134.32,10,3,0,0,43,0,0,0.0,0.0,0.0,,43,0,0,0,512,0,5.6619898568039675,0.0,7.151699256297347,5.4023,Average,6,5,90,0,0,0,0,1
2018,7,2,1,0.0,20.0,0,0,0,0,1*,0,10,26.0,9.28,16.8,4/30,1,1,4,30,513,0,0.0,4.565646803906272,4.203700105444308,2.263,Poor,63,11,15,65,0,0,7,6
2019,11,1,0,0.0,0.0,0,0,0,0,0*,0,4,94.25,9.34,60.5,4/30,0,1,4,30,513,0,0.0,1.044140494809355,4.203700105444308,0.9448,Poor,63,11,15,65,0,0,7,6
